id,time,side,price,qty,xchTime,date,time_elapsed
4597,09:38:46.934000,BUY,10.63,100,34726934,2019-10-01,34726.934
4599,09:38:46.934000,BUY,10.63,100,34726934,2019-10-01,34726.934
4651,09:38:48.801000,SELL,10.62,400,34728801,2019-10-01,34728.801
4745,09:38:49.931000,BUY,10.62,400,34729931,2019-10-01,34729.931
4749,09:38:49.931000,BUY,10.62,100,34729931,2019-10-01,34729.931
4751,09:38:49.931000,BUY,10.62,100,34729931,2019-10-01,34729.931
4753,09:38:49.931000,BUY,10.62,400,34729931,2019-10-01,34729.931
4755,09:38:49.931000,BUY,10.62,100,34729931,2019-10-01,34729.931
4757,09:38:49.931000,BUY,10.62,100,34729931,2019-10-01,34729.931
4759,09:38:49.931000,BUY,10.62,100,34729931,2019-10-01,34729.931
4761,09:38:49.931000,BUY,10.62,100,34729931,2019-10-01,34729.931
4840,09:38:51.799000,SELL,10.62,300,34731799,2019-10-01,34731.799
4898,09:38:53.266000,BUY,10.62,600,34733266,2019-10-01,34733.266
4957,09:38:54.243000,BUY,10.62,500,34734243,2019-10-01,34734.243
4961,09:38:54.243000,BUY,10.62,100,34734243,2019-10-01,34734.243
4963,09:38:54.243000,BUY,10.62,100,34734243,2019-10-01,34734.243
5005,09:38:54.372000,BUY,10.62,500,34734372,2019-10-01,34734.372
5009,09:38:54.372000,BUY,10.62,100,34734372,2019-10-01,34734.372
5029,09:38:54.451000,SELL,10.61,100,34734451,2019-10-01,34734.451
5064,09:38:55.148000,BUY,10.62,400,34735148,2019-10-01,34735.148
5068,09:38:55.148000,BUY,10.62,100,34735148,2019-10-01,34735.148
5148,09:38:55.844000,BUY,10.62,500,34735844,2019-10-01,34735.844
5152,09:38:55.844000,BUY,10.62,200,34735844,2019-10-01,34735.844
5187,09:38:55.998000,BUY,10.62,200,34735998,2019-10-01,34735.998
5191,09:38:55.998000,BUY,10.62,100,34735998,2019-10-01,34735.998
5193,09:38:55.998000,BUY,10.62,400,34735998,2019-10-01,34735.998
5216,09:38:56.127000,BUY,10.62,792,34736127,2019-10-01,34736.127
5315,09:38:58.561000,SELL,10.62,400,34738561,2019-10-01,34738.561
5394,09:39:00.719000,SELL,10.61,200,34740719,2019-10-01,34740.719
5398,09:39:00.719000,SELL,10.61,200,34740719,2019-10-01,34740.719
5400,09:39:00.719000,SELL,10.61,2,34740719,2019-10-01,34740.719
5507,09:39:01.778000,BUY,10.61,400,34741778,2019-10-01,34741.778
5511,09:39:01.778000,BUY,10.61,100,34741778,2019-10-01,34741.778
5513,09:39:01.778000,BUY,10.61,300,34741778,2019-10-01,34741.778
5655,09:39:04.764000,SELL,10.6,300,34744764,2019-10-01,34744.764
5697,09:39:04.764000,SELL,10.6,1,34744764,2019-10-01,34744.764
5701,09:39:04.764000,SELL,10.6,1,34744764,2019-10-01,34744.764
5709,09:39:04.765000,SELL,10.6,198,34744765,2019-10-01,34744.765
5812,09:39:05.870000,BUY,10.6,301,34745870,2019-10-01,34745.87
5816,09:39:05.870000,BUY,10.6,1,34745870,2019-10-01,34745.87
5884,09:39:06.610000,BUY,10.61,200,34746610,2019-10-01,34746.61
5888,09:39:06.610000,BUY,10.61,100,34746610,2019-10-01,34746.61
5890,09:39:06.610000,BUY,10.61,100,34746610,2019-10-01,34746.61
5892,09:39:06.610000,BUY,10.61,300,34746610,2019-10-01,34746.61
5894,09:39:06.610000,BUY,10.61,100,34746610,2019-10-01,34746.61
5896,09:39:06.610000,BUY,10.61,670,34746610,2019-10-01,34746.61
6048,09:39:18.706000,SELL,10.6,1100,34758706,2019-10-01,34758.706
6052,09:39:18.706000,SELL,10.6,35,34758706,2019-10-01,34758.706
6054,09:39:18.706000,SELL,10.6,100,34758706,2019-10-01,34758.706
6056,09:39:18.706000,SELL,10.6,100,34758706,2019-10-01,34758.706
6058,09:39:18.706000,SELL,10.6,100,34758706,2019-10-01,34758.706
6060,09:39:18.706000,SELL,10.6,300,34758706,2019-10-01,34758.706
6169,09:39:18.841000,BUY,10.6,137,34758841,2019-10-01,34758.841
6218,09:39:21.522000,SELL,10.6,200,34761522,2019-10-01,34761.522
6222,09:39:21.522000,SELL,10.6,37,34761522,2019-10-01,34761.522
6224,09:39:21.522000,SELL,10.6,100,34761522,2019-10-01,34761.522
6226,09:39:21.522000,SELL,10.6,100,34761522,2019-10-01,34761.522
6228,09:39:21.522000,SELL,10.6,100,34761522,2019-10-01,34761.522
6230,09:39:21.522000,SELL,10.6,200,34761522,2019-10-01,34761.522
6314,09:39:24.540000,BUY,10.6,600,34764540,2019-10-01,34764.54
6318,09:39:24.540000,BUY,10.6,100,34764540,2019-10-01,34764.54
6360,09:39:27.298000,BUY,10.6,200,34767298,2019-10-01,34767.298
6364,09:39:27.298000,BUY,10.6,100,34767298,2019-10-01,34767.298
6366,09:39:27.298000,BUY,10.6,100,34767298,2019-10-01,34767.298
6368,09:39:27.298000,BUY,10.6,100,34767298,2019-10-01,34767.298
6370,09:39:27.298000,BUY,10.6,31,34767298,2019-10-01,34767.298
6604,09:39:42.532000,SELL,10.61,101,34782532,2019-10-01,34782.532
6487,09:39:35.564000,BUY,10.61,241,34775564,2019-10-01,34775.564
7124,09:40:37.258000,BUY,10.61,200,34837258,2019-10-01,34837.258
7126,09:40:37.258000,BUY,10.61,300,34837258,2019-10-01,34837.258
7277,09:40:45.653000,BUY,10.62,400,34845653,2019-10-01,34845.653
7607,09:41:31.194000,BUY,10.64,1000,34891194,2019-10-01,34891.194
7612,09:41:31.194000,BUY,10.64,200,34891194,2019-10-01,34891.194
7614,09:41:31.194000,BUY,10.64,100,34891194,2019-10-01,34891.194
7761,09:41:41.884000,SELL,10.64,200,34901884,2019-10-01,34901.884
7765,09:41:41.884000,SELL,10.64,300,34901884,2019-10-01,34901.884
7767,09:41:41.884000,SELL,10.64,100,34901884,2019-10-01,34901.884
7770,09:41:41.884000,SELL,10.64,2,34901884,2019-10-01,34901.884
7988,09:42:16.201000,BUY,10.64,900,34936201,2019-10-01,34936.201
7992,09:42:16.201000,BUY,10.64,50,34936201,2019-10-01,34936.201
7994,09:42:16.201000,BUY,10.64,100,34936201,2019-10-01,34936.201
7996,09:42:16.201000,BUY,10.64,100,34936201,2019-10-01,34936.201
8094,09:42:17.638000,SELL,10.64,200,34937638,2019-10-01,34937.638
8098,09:42:17.638000,SELL,10.64,100,34937638,2019-10-01,34937.638
8100,09:42:17.638000,SELL,10.64,119,34937638,2019-10-01,34937.638
8133,09:42:17.762000,SELL,10.63,268,34937762,2019-10-01,34937.762
8199,09:42:19.949000,BUY,10.64,400,34939949,2019-10-01,34939.949
8383,09:42:27.256000,SELL,10.63,2,34947256,2019-10-01,34947.256
8392,09:42:27.256000,SELL,10.63,1,34947256,2019-10-01,34947.256
8394,09:42:27.256000,SELL,10.63,97,34947256,2019-10-01,34947.256
8639,09:42:52.643000,SELL,10.63,200,34972643,2019-10-01,34972.643
8767,09:43:00.985000,BUY,10.64,100,34980985,2019-10-01,34980.985
8804,09:43:02.035000,SELL,10.63,70,34982035,2019-10-01,34982.035
8867,09:43:02.037000,SELL,10.63,472,34982037,2019-10-01,34982.037
8871,09:43:02.037000,SELL,10.63,28,34982037,2019-10-01,34982.037
8881,09:43:02.037000,SELL,10.63,1,34982037,2019-10-01,34982.037
8889,09:43:02.039000,SELL,10.63,671,34982039,2019-10-01,34982.039
9030,09:43:03.381000,BUY,10.63,300,34983381,2019-10-01,34983.381
9148,09:43:11.087000,BUY,10.64,100,34991087,2019-10-01,34991.087
9150,09:43:11.087000,BUY,10.64,100,34991087,2019-10-01,34991.087
9559,09:44:03.769000,BUY,10.65,300,35043769,2019-10-01,35043.769
9647,09:44:04.682000,BUY,10.66,100,35044682,2019-10-01,35044.682
9649,09:44:04.682000,BUY,10.66,100,35044682,2019-10-01,35044.682
9651,09:44:04.682000,BUY,10.66,100,35044682,2019-10-01,35044.682
9653,09:44:04.682000,BUY,10.66,100,35044682,2019-10-01,35044.682
9655,09:44:04.682000,BUY,10.66,100,35044682,2019-10-01,35044.682
10065,09:45:07.856000,SELL,10.66,200,35107856,2019-10-01,35107.856
9872,09:45:01.960000,BUY,10.66,100,35101960,2019-10-01,35101.96
10069,09:45:07.856000,SELL,10.66,300,35107856,2019-10-01,35107.856
10071,09:45:07.856000,SELL,10.66,100,35107856,2019-10-01,35107.856
10073,09:45:07.856000,SELL,10.66,2,35107856,2019-10-01,35107.856
10075,09:45:07.856000,SELL,10.66,100,35107856,2019-10-01,35107.856
10077,09:45:07.856000,SELL,10.66,298,35107856,2019-10-01,35107.856
10080,09:45:07.856000,SELL,10.66,2,35107856,2019-10-01,35107.856
10191,09:45:10.188000,SELL,10.65,200,35110188,2019-10-01,35110.188
10679,09:46:14.039000,SELL,10.65,380,35174039,2019-10-01,35174.039
10576,09:46:12.460000,BUY,10.65,100,35172460,2019-10-01,35172.46
10715,09:46:14.039000,SELL,10.65,2,35174039,2019-10-01,35174.039
10821,09:46:39.520000,SELL,10.64,200,35199520,2019-10-01,35199.52
10825,09:46:39.520000,SELL,10.64,100,35199520,2019-10-01,35199.52
10827,09:46:39.520000,SELL,10.64,74,35199520,2019-10-01,35199.52
10829,09:46:39.520000,SELL,10.64,100,35199520,2019-10-01,35199.52
10831,09:46:39.520000,SELL,10.64,200,35199520,2019-10-01,35199.52
10833,09:46:39.520000,SELL,10.64,100,35199520,2019-10-01,35199.52
11024,09:47:04.411000,BUY,10.64,200,35224411,2019-10-01,35224.411
11668,09:48:15.600000,SELL,10.64,200,35295600,2019-10-01,35295.6
11672,09:48:15.600000,SELL,10.64,500,35295600,2019-10-01,35295.6
11674,09:48:15.600000,SELL,10.64,73,35295600,2019-10-01,35295.6
11676,09:48:15.600000,SELL,10.64,100,35295600,2019-10-01,35295.6
11678,09:48:15.600000,SELL,10.64,200,35295600,2019-10-01,35295.6
11680,09:48:15.600000,SELL,10.64,100,35295600,2019-10-01,35295.6
11682,09:48:15.600000,SELL,10.64,1,35295600,2019-10-01,35295.6
11742,09:48:15.610000,SELL,10.63,200,35295610,2019-10-01,35295.61
11746,09:48:15.610000,SELL,10.63,100,35295610,2019-10-01,35295.61
11748,09:48:15.610000,SELL,10.63,20,35295610,2019-10-01,35295.61
11774,09:48:15.672000,SELL,10.63,280,35295672,2019-10-01,35295.672
11787,09:48:15.734000,SELL,10.63,400,35295734,2019-10-01,35295.734
11873,09:48:15.876000,BUY,10.63,982,35295876,2019-10-01,35295.876
11877,09:48:15.876000,BUY,10.63,100,35295876,2019-10-01,35295.876
11879,09:48:15.876000,BUY,10.63,100,35295876,2019-10-01,35295.876
11881,09:48:15.876000,BUY,10.63,100,35295876,2019-10-01,35295.876
11883,09:48:15.876000,BUY,10.63,400,35295876,2019-10-01,35295.876
11954,09:48:15.929000,SELL,10.63,200,35295929,2019-10-01,35295.929
11958,09:48:15.929000,SELL,10.63,100,35295929,2019-10-01,35295.929
11960,09:48:15.929000,SELL,10.63,82,35295929,2019-10-01,35295.929
11962,09:48:15.929000,SELL,10.63,100,35295929,2019-10-01,35295.929
11964,09:48:15.929000,SELL,10.63,1000,35295929,2019-10-01,35295.929
11967,09:48:15.929000,SELL,10.63,400,35295929,2019-10-01,35295.929
11969,09:48:15.929000,SELL,10.63,100,35295929,2019-10-01,35295.929
11971,09:48:15.929000,SELL,10.63,300,35295929,2019-10-01,35295.929
11973,09:48:15.929000,SELL,10.63,400,35295929,2019-10-01,35295.929
11975,09:48:15.929000,SELL,10.63,300,35295929,2019-10-01,35295.929
11977,09:48:15.929000,SELL,10.63,490,35295929,2019-10-01,35295.929
12042,09:48:15.940000,SELL,10.62,200,35295940,2019-10-01,35295.94
12093,09:48:16.290000,SELL,10.62,100,35296290,2019-10-01,35296.29
12095,09:48:16.290000,SELL,10.62,100,35296290,2019-10-01,35296.29
12097,09:48:16.290000,SELL,10.62,100,35296290,2019-10-01,35296.29
12099,09:48:16.290000,SELL,10.62,1,35296290,2019-10-01,35296.29
12137,09:48:17.142000,BUY,10.63,200,35297142,2019-10-01,35297.142
12141,09:48:17.142000,BUY,10.63,100,35297142,2019-10-01,35297.142
12143,09:48:17.142000,BUY,10.63,400,35297142,2019-10-01,35297.142
12145,09:48:17.142000,BUY,10.63,200,35297142,2019-10-01,35297.142
12147,09:48:17.142000,BUY,10.63,100,35297142,2019-10-01,35297.142
12149,09:48:17.142000,BUY,10.63,100,35297142,2019-10-01,35297.142
12151,09:48:17.142000,BUY,10.63,100,35297142,2019-10-01,35297.142
12250,09:48:17.287000,SELL,10.63,200,35297287,2019-10-01,35297.287
12179,09:48:17.147000,BUY,10.63,200,35297147,2019-10-01,35297.147
12273,09:48:17.342000,SELL,10.63,100,35297342,2019-10-01,35297.342
12336,09:48:28.750000,BUY,10.64,300,35308750,2019-10-01,35308.75
12340,09:48:28.750000,BUY,10.64,100,35308750,2019-10-01,35308.75
12342,09:48:28.750000,BUY,10.64,100,35308750,2019-10-01,35308.75
12344,09:48:28.750000,BUY,10.64,200,35308750,2019-10-01,35308.75
12372,09:48:28.750000,BUY,10.64,400,35308750,2019-10-01,35308.75
12374,09:48:28.750000,BUY,10.64,200,35308750,2019-10-01,35308.75
12376,09:48:28.750000,BUY,10.64,300,35308750,2019-10-01,35308.75
12378,09:48:28.750000,BUY,10.64,100,35308750,2019-10-01,35308.75
12380,09:48:28.750000,BUY,10.64,500,35308750,2019-10-01,35308.75
12432,09:48:28.771000,SELL,10.63,900,35308771,2019-10-01,35308.771
12450,09:48:28.783000,SELL,10.63,1100,35308783,2019-10-01,35308.783
12500,09:48:32.846000,SELL,10.63,400,35312846,2019-10-01,35312.846
12502,09:48:32.846000,SELL,10.63,100,35312846,2019-10-01,35312.846
12504,09:48:32.846000,SELL,10.63,1,35312846,2019-10-01,35312.846
12518,09:48:32.847000,SELL,10.63,99,35312847,2019-10-01,35312.847
12947,09:49:13.672000,BUY,10.62,200,35353672,2019-10-01,35353.672
13099,09:49:31.223000,BUY,10.62,100,35371223,2019-10-01,35371.223
13101,09:49:31.223000,BUY,10.62,200,35371223,2019-10-01,35371.223
13280,09:49:45.693000,BUY,10.63,183,35385693,2019-10-01,35385.693
13284,09:49:45.693000,BUY,10.63,200,35385693,2019-10-01,35385.693
13286,09:49:45.693000,BUY,10.63,317,35385693,2019-10-01,35385.693
13322,09:49:45.696000,BUY,10.63,283,35385696,2019-10-01,35385.696
13569,09:50:04.951000,BUY,10.64,200,35404951,2019-10-01,35404.951
13573,09:50:04.951000,BUY,10.64,100,35404951,2019-10-01,35404.951
13683,09:50:23.035000,SELL,10.63,102,35423035,2019-10-01,35423.035
13687,09:50:23.035000,SELL,10.63,100,35423035,2019-10-01,35423.035
14236,09:52:11.197000,SELL,10.62,101,35531197,2019-10-01,35531.197
13761,09:50:23.046000,BUY,10.63,100,35423046,2019-10-01,35423.046
14240,09:52:11.197000,SELL,10.62,100,35531197,2019-10-01,35531.197
14242,09:52:11.197000,SELL,10.62,100,35531197,2019-10-01,35531.197
14244,09:52:11.197000,SELL,10.62,100,35531197,2019-10-01,35531.197
14467,09:52:26.637000,SELL,10.61,188,35546637,2019-10-01,35546.637
14483,09:52:26.637000,SELL,10.61,1,35546637,2019-10-01,35546.637
14494,09:52:26.637000,SELL,10.61,1,35546637,2019-10-01,35546.637
14514,09:52:26.638000,SELL,10.61,10,35546638,2019-10-01,35546.638
14947,09:53:29.688000,BUY,10.61,200,35609688,2019-10-01,35609.688
14951,09:53:29.688000,BUY,10.61,100,35609688,2019-10-01,35609.688
14953,09:53:29.688000,BUY,10.61,100,35609688,2019-10-01,35609.688
14955,09:53:29.688000,BUY,10.61,100,35609688,2019-10-01,35609.688
14963,09:53:29.688000,BUY,10.61,100,35609688,2019-10-01,35609.688
15248,09:53:49.883000,BUY,10.62,200,35629883,2019-10-01,35629.883
15252,09:53:49.883000,BUY,10.62,100,35629883,2019-10-01,35629.883
15254,09:53:49.883000,BUY,10.62,7,35629883,2019-10-01,35629.883
15256,09:53:49.883000,BUY,10.62,93,35629883,2019-10-01,35629.883
15265,09:53:49.883000,BUY,10.62,7,35629883,2019-10-01,35629.883
15651,09:54:13.180000,SELL,10.62,200,35653180,2019-10-01,35653.18
15655,09:54:13.180000,SELL,10.62,100,35653180,2019-10-01,35653.18
15657,09:54:13.180000,SELL,10.62,100,35653180,2019-10-01,35653.18
15659,09:54:13.180000,SELL,10.62,100,35653180,2019-10-01,35653.18
15661,09:54:13.180000,SELL,10.62,500,35653180,2019-10-01,35653.18
15663,09:54:13.180000,SELL,10.62,100,35653180,2019-10-01,35653.18
15693,09:54:13.181000,SELL,10.62,100,35653181,2019-10-01,35653.181
15707,09:54:13.183000,SELL,10.62,11,35653183,2019-10-01,35653.183
15715,09:54:13.183000,SELL,10.62,1,35653183,2019-10-01,35653.183
15719,09:54:13.183000,SELL,10.62,90,35653183,2019-10-01,35653.183
16216,09:55:39.969000,BUY,10.63,200,35739969,2019-10-01,35739.969
16220,09:55:39.969000,BUY,10.63,5,35739969,2019-10-01,35739.969
16222,09:55:39.969000,BUY,10.63,200,35739969,2019-10-01,35739.969
16224,09:55:39.969000,BUY,10.63,100,35739969,2019-10-01,35739.969
16226,09:55:39.969000,BUY,10.63,100,35739969,2019-10-01,35739.969
16344,09:55:42.602000,BUY,10.64,200,35742602,2019-10-01,35742.602
16372,09:55:42.626000,BUY,10.64,200,35742626,2019-10-01,35742.626
16376,09:55:42.626000,BUY,10.64,1,35742626,2019-10-01,35742.626
16378,09:55:42.626000,BUY,10.64,99,35742626,2019-10-01,35742.626
16455,09:55:43.475000,BUY,10.65,200,35743475,2019-10-01,35743.475
16459,09:55:43.475000,BUY,10.65,100,35743475,2019-10-01,35743.475
16461,09:55:43.475000,BUY,10.65,400,35743475,2019-10-01,35743.475
16463,09:55:43.475000,BUY,10.65,200,35743475,2019-10-01,35743.475
16465,09:55:43.475000,BUY,10.65,100,35743475,2019-10-01,35743.475
16467,09:55:43.475000,BUY,10.65,100,35743475,2019-10-01,35743.475
16469,09:55:43.475000,BUY,10.65,500,35743475,2019-10-01,35743.475
16471,09:55:43.475000,BUY,10.65,100,35743475,2019-10-01,35743.475
16473,09:55:43.475000,BUY,10.65,200,35743475,2019-10-01,35743.475
16633,09:55:56.394000,BUY,10.65,500,35756394,2019-10-01,35756.394
16637,09:55:56.394000,BUY,10.65,15,35756394,2019-10-01,35756.394
16639,09:55:56.394000,BUY,10.65,100,35756394,2019-10-01,35756.394
16641,09:55:56.394000,BUY,10.65,100,35756394,2019-10-01,35756.394
16658,09:55:56.394000,BUY,10.65,100,35756394,2019-10-01,35756.394
16725,09:55:56.479000,SELL,10.65,300,35756479,2019-10-01,35756.479
16746,09:55:56.481000,SELL,10.65,100,35756481,2019-10-01,35756.481
16748,09:55:56.481000,SELL,10.65,100,35756481,2019-10-01,35756.481
16750,09:55:56.481000,SELL,10.65,100,35756481,2019-10-01,35756.481
16752,09:55:56.481000,SELL,10.65,100,35756481,2019-10-01,35756.481
16754,09:55:56.481000,SELL,10.65,500,35756481,2019-10-01,35756.481
16756,09:55:56.481000,SELL,10.65,100,35756481,2019-10-01,35756.481
16946,09:56:19.954000,BUY,10.65,1000,35779954,2019-10-01,35779.954
16951,09:56:19.954000,BUY,10.65,200,35779954,2019-10-01,35779.954
16953,09:56:19.954000,BUY,10.65,9,35779954,2019-10-01,35779.954
17132,09:56:25.090000,SELL,10.65,200,35785090,2019-10-01,35785.09
