id,time,side,price,qty,xchTime,date,time_elapsed
1890,09:33:16.068000,SELL,10.18,100,34396068,2019-10-02,34396.068
2016,09:33:28.922000,BUY,10.18,200,34408922,2019-10-02,34408.922
2020,09:33:28.922000,BUY,10.18,100,34408922,2019-10-02,34408.922
2030,09:33:28.922000,BUY,10.18,100,34408922,2019-10-02,34408.922
2165,09:34:08.329000,SELL,10.17,187,34448329,2019-10-02,34448.329
2410,09:34:42.693000,SELL,10.15,13,34482693,2019-10-02,34482.693
2499,09:34:51.465000,SELL,10.14,300,34491465,2019-10-02,34491.465
2564,09:34:53.100000,SELL,10.13,100,34493100,2019-10-02,34493.1
2755,09:35:09.830000,SELL,10.12,200,34509830,2019-10-02,34509.83
2774,09:35:09.830000,SELL,10.12,100,34509830,2019-10-02,34509.83
2786,09:35:09.830000,SELL,10.12,1,34509830,2019-10-02,34509.83
2789,09:35:09.830000,SELL,10.12,1,34509830,2019-10-02,34509.83
2791,09:35:09.830000,SELL,10.12,98,34509830,2019-10-02,34509.83
2863,09:35:11.154000,BUY,10.12,200,34511154,2019-10-02,34511.154
2867,09:35:11.154000,BUY,10.12,600,34511154,2019-10-02,34511.154
2919,09:35:11.266000,BUY,10.13,200,34511266,2019-10-02,34511.266
2923,09:35:11.266000,BUY,10.13,200,34511266,2019-10-02,34511.266
2925,09:35:11.266000,BUY,10.13,100,34511266,2019-10-02,34511.266
2928,09:35:11.266000,BUY,10.13,100,34511266,2019-10-02,34511.266
2948,09:35:11.266000,BUY,10.13,100,34511266,2019-10-02,34511.266
3011,09:35:12.470000,BUY,10.14,300,34512470,2019-10-02,34512.47
3138,09:35:20.028000,SELL,10.15,200,34520028,2019-10-02,34520.028
3142,09:35:20.028000,SELL,10.15,100,34520028,2019-10-02,34520.028
3144,09:35:20.028000,SELL,10.15,200,34520028,2019-10-02,34520.028
3170,09:35:20.031000,BUY,10.16,300,34520031,2019-10-02,34520.031
3286,09:35:57.706000,BUY,10.16,100,34557706,2019-10-02,34557.706
3449,09:36:06.664000,BUY,10.17,200,34566664,2019-10-02,34566.664
3453,09:36:06.664000,BUY,10.17,100,34566664,2019-10-02,34566.664
3455,09:36:06.664000,BUY,10.17,100,34566664,2019-10-02,34566.664
3521,09:36:07.953000,SELL,10.17,200,34567953,2019-10-02,34567.953
3525,09:36:07.953000,SELL,10.17,70,34567953,2019-10-02,34567.953
3530,09:36:07.953000,SELL,10.17,30,34567953,2019-10-02,34567.953
3770,09:36:26.035000,BUY,10.16,400,34586035,2019-10-02,34586.035
3576,09:36:11.150000,SELL,10.16,100,34571150,2019-10-02,34571.15
4132,09:36:45.881000,SELL,10.17,200,34605881,2019-10-02,34605.881
4136,09:36:45.881000,SELL,10.17,100,34605881,2019-10-02,34605.881
4241,09:37:00.022000,SELL,10.17,196,34620022,2019-10-02,34620.022
4245,09:37:00.022000,SELL,10.17,4,34620022,2019-10-02,34620.022
4369,09:37:09.743000,SELL,10.16,300,34629743,2019-10-02,34629.743
4434,09:37:10.778000,SELL,10.16,100,34630778,2019-10-02,34630.778
4436,09:37:10.778000,SELL,10.16,100,34630778,2019-10-02,34630.778
4945,09:37:53.345000,BUY,10.16,200,34673345,2019-10-02,34673.345
4949,09:37:53.345000,BUY,10.16,100,34673345,2019-10-02,34673.345
4951,09:37:53.345000,BUY,10.16,100,34673345,2019-10-02,34673.345
4965,09:37:53.345000,BUY,10.17,100,34673345,2019-10-02,34673.345
5735,09:38:33.283000,BUY,10.13,200,34713283,2019-10-02,34713.283
5655,09:38:32.524000,SELL,10.13,100,34712524,2019-10-02,34712.524
5739,09:38:33.283000,BUY,10.13,100,34713283,2019-10-02,34713.283
5741,09:38:33.283000,BUY,10.13,100,34713283,2019-10-02,34713.283
5804,09:38:33.665000,SELL,10.13,240,34713665,2019-10-02,34713.665
6107,09:38:49.462000,SELL,10.13,100,34729462,2019-10-02,34729.462
6109,09:38:49.462000,SELL,10.13,300,34729462,2019-10-02,34729.462
6457,09:39:14.600000,BUY,10.13,100,34754600,2019-10-02,34754.6
6524,09:39:15.626000,SELL,10.13,400,34755626,2019-10-02,34755.626
6528,09:39:15.626000,SELL,10.13,100,34755626,2019-10-02,34755.626
6530,09:39:15.626000,SELL,10.13,100,34755626,2019-10-02,34755.626
6532,09:39:15.626000,SELL,10.13,100,34755626,2019-10-02,34755.626
6534,09:39:15.626000,SELL,10.13,100,34755626,2019-10-02,34755.626
6536,09:39:15.626000,SELL,10.13,300,34755626,2019-10-02,34755.626
6538,09:39:15.626000,SELL,10.13,100,34755626,2019-10-02,34755.626
6614,09:39:15.647000,BUY,10.13,300,34755647,2019-10-02,34755.647
6726,09:39:24.608000,SELL,10.13,200,34764608,2019-10-02,34764.608
6730,09:39:24.608000,SELL,10.13,100,34764608,2019-10-02,34764.608
7010,09:39:42.910000,BUY,10.13,1022,34782910,2019-10-02,34782.91
7022,09:39:42.910000,BUY,10.13,178,34782910,2019-10-02,34782.91
7123,09:39:45.314000,SELL,10.13,600,34785314,2019-10-02,34785.314
7169,09:39:45.315000,BUY,10.13,200,34785315,2019-10-02,34785.315
7173,09:39:45.315000,BUY,10.13,100,34785315,2019-10-02,34785.315
7176,09:39:45.315000,BUY,10.13,47,34785315,2019-10-02,34785.315
7178,09:39:45.315000,BUY,10.13,100,34785315,2019-10-02,34785.315
7180,09:39:45.315000,BUY,10.13,100,34785315,2019-10-02,34785.315
7182,09:39:45.315000,BUY,10.13,300,34785315,2019-10-02,34785.315
7185,09:39:45.315000,BUY,10.13,100,34785315,2019-10-02,34785.315
7280,09:39:47.389000,SELL,10.13,200,34787389,2019-10-02,34787.389
7284,09:39:47.389000,SELL,10.13,1000,34787389,2019-10-02,34787.389
7286,09:39:47.389000,SELL,10.13,100,34787389,2019-10-02,34787.389
7288,09:39:47.389000,SELL,10.13,47,34787389,2019-10-02,34787.389
7290,09:39:47.389000,SELL,10.13,400,34787389,2019-10-02,34787.389
7292,09:39:47.389000,SELL,10.13,100,34787389,2019-10-02,34787.389
7294,09:39:47.389000,SELL,10.13,100,34787389,2019-10-02,34787.389
7296,09:39:47.389000,SELL,10.13,100,34787389,2019-10-02,34787.389
7298,09:39:47.389000,SELL,10.13,300,34787389,2019-10-02,34787.389
7300,09:39:47.389000,SELL,10.13,100,34787389,2019-10-02,34787.389
7490,09:39:55.596000,BUY,10.13,400,34795596,2019-10-02,34795.596
7494,09:39:55.596000,BUY,10.13,500,34795596,2019-10-02,34795.596
7517,09:39:55.597000,BUY,10.13,200,34795597,2019-10-02,34795.597
7732,09:40:02.957000,SELL,10.12,400,34802957,2019-10-02,34802.957
8214,09:40:27.132000,BUY,10.11,234,34827132,2019-10-02,34827.132
8664,09:41:04.192000,BUY,10.11,66,34864192,2019-10-02,34864.192
8687,09:41:04.192000,SELL,10.11,34,34864192,2019-10-02,34864.192
9051,09:41:27.801000,SELL,10.11,166,34887801,2019-10-02,34887.801
9206,09:41:36.375000,BUY,10.11,200,34896375,2019-10-02,34896.375
9341,09:41:43.374000,SELL,10.11,800,34903374,2019-10-02,34903.374
9345,09:41:43.374000,SELL,10.11,100,34903374,2019-10-02,34903.374
9347,09:41:43.374000,SELL,10.11,100,34903374,2019-10-02,34903.374
9349,09:41:43.374000,SELL,10.11,100,34903374,2019-10-02,34903.374
9579,09:42:01.027000,SELL,10.11,171,34921027,2019-10-02,34921.027
9711,09:42:09.410000,SELL,10.1,200,34929410,2019-10-02,34929.41
10350,09:42:56.175000,BUY,10.09,200,34976175,2019-10-02,34976.175
9949,09:42:24.375000,SELL,10.09,100,34944375,2019-10-02,34944.375
10354,09:42:56.175000,BUY,10.09,100,34976175,2019-10-02,34976.175
10455,09:43:00.067000,BUY,10.1,300,34980067,2019-10-02,34980.067
10634,09:43:18.068000,BUY,10.1,300,34998068,2019-10-02,34998.068
10636,09:43:18.068000,BUY,10.1,100,34998068,2019-10-02,34998.068
10638,09:43:18.068000,BUY,10.1,100,34998068,2019-10-02,34998.068
10693,09:43:18.325000,BUY,10.11,7,34998325,2019-10-02,34998.325
10794,09:43:23.307000,SELL,10.1,100,35003307,2019-10-02,35003.307
10804,09:43:23.307000,SELL,10.1,67,35003307,2019-10-02,35003.307
10945,09:43:26.852000,BUY,10.1,300,35006852,2019-10-02,35006.852
11288,09:43:48.571000,BUY,10.1,71,35028571,2019-10-02,35028.571
11291,09:43:48.571000,BUY,10.1,409,35028571,2019-10-02,35028.571
11293,09:43:48.571000,BUY,10.1,400,35028571,2019-10-02,35028.571
11295,09:43:48.571000,BUY,10.1,200,35028571,2019-10-02,35028.571
11354,09:43:48.573000,SELL,10.1,333,35028573,2019-10-02,35028.573
11559,09:44:03.176000,BUY,10.1,200,35043176,2019-10-02,35043.176
11563,09:44:03.176000,BUY,10.1,23,35043176,2019-10-02,35043.176
11567,09:44:03.176000,BUY,10.1,77,35043176,2019-10-02,35043.176
11591,09:44:03.176000,BUY,10.1,59,35043176,2019-10-02,35043.176
11593,09:44:03.176000,BUY,10.1,41,35043176,2019-10-02,35043.176
11812,09:44:15.998000,BUY,10.1,200,35055998,2019-10-02,35055.998
11689,09:44:04.440000,SELL,10.1,100,35044440,2019-10-02,35044.44
11816,09:44:15.998000,BUY,10.1,100,35055998,2019-10-02,35055.998
11969,09:44:21.964000,BUY,10.11,500,35061964,2019-10-02,35061.964
11973,09:44:21.964000,BUY,10.11,100,35061964,2019-10-02,35061.964
12147,09:44:28.070000,BUY,10.12,400,35068070,2019-10-02,35068.07
12350,09:44:40.126000,BUY,10.13,100,35080126,2019-10-02,35080.126
12910,09:45:35.669000,SELL,10.12,200,35135669,2019-10-02,35135.669
12914,09:45:35.669000,SELL,10.12,100,35135669,2019-10-02,35135.669
12916,09:45:35.669000,SELL,10.12,200,35135669,2019-10-02,35135.669
12918,09:45:35.669000,SELL,10.12,200,35135669,2019-10-02,35135.669
13225,09:46:15.740000,SELL,10.11,200,35175740,2019-10-02,35175.74
13931,09:47:43.138000,BUY,10.11,272,35263138,2019-10-02,35263.138
13935,09:47:43.139000,BUY,10.11,1528,35263139,2019-10-02,35263.139
14086,09:47:47.164000,BUY,10.12,80,35267164,2019-10-02,35267.164
14088,09:47:47.164000,BUY,10.12,1000,35267164,2019-10-02,35267.164
14090,09:47:47.164000,BUY,10.12,2300,35267164,2019-10-02,35267.164
14092,09:47:47.164000,BUY,10.12,100,35267164,2019-10-02,35267.164
14140,09:47:47.165000,SELL,10.12,600,35267165,2019-10-02,35267.165
14197,09:47:47.186000,SELL,10.12,100,35267186,2019-10-02,35267.186
14199,09:47:47.186000,SELL,10.12,100,35267186,2019-10-02,35267.186
14201,09:47:47.186000,SELL,10.12,1400,35267186,2019-10-02,35267.186
14203,09:47:47.186000,SELL,10.12,94,35267186,2019-10-02,35267.186
14205,09:47:47.186000,SELL,10.12,100,35267186,2019-10-02,35267.186
14207,09:47:47.186000,SELL,10.12,500,35267186,2019-10-02,35267.186
14209,09:47:47.186000,SELL,10.12,300,35267186,2019-10-02,35267.186
14404,09:48:02.215000,SELL,10.11,200,35282215,2019-10-02,35282.215
14408,09:48:02.215000,SELL,10.11,100,35282215,2019-10-02,35282.215
14638,09:48:30.596000,BUY,10.11,600,35310596,2019-10-02,35310.596
14642,09:48:30.596000,BUY,10.11,100,35310596,2019-10-02,35310.596
14768,09:48:34.366000,BUY,10.12,900,35314366,2019-10-02,35314.366
15005,09:48:47.090000,BUY,10.13,123,35327090,2019-10-02,35327.09
15026,09:48:47.090000,BUY,10.13,1,35327090,2019-10-02,35327.09
15033,09:48:47.090000,BUY,10.13,1,35327090,2019-10-02,35327.09
15048,09:48:47.112000,BUY,10.13,2,35327112,2019-10-02,35327.112
15056,09:48:47.112000,BUY,10.13,1,35327112,2019-10-02,35327.112
15064,09:48:47.114000,SELL,10.12,200,35327114,2019-10-02,35327.114
15068,09:48:47.114000,SELL,10.12,100,35327114,2019-10-02,35327.114
15070,09:48:47.114000,SELL,10.12,100,35327114,2019-10-02,35327.114
15072,09:48:47.114000,SELL,10.12,100,35327114,2019-10-02,35327.114
15074,09:48:47.114000,SELL,10.12,300,35327114,2019-10-02,35327.114
15076,09:48:47.114000,SELL,10.12,200,35327114,2019-10-02,35327.114
15078,09:48:47.114000,SELL,10.12,200,35327114,2019-10-02,35327.114
15080,09:48:47.114000,SELL,10.12,380,35327114,2019-10-02,35327.114
15082,09:48:47.114000,SELL,10.12,200,35327114,2019-10-02,35327.114
15084,09:48:47.114000,SELL,10.12,100,35327114,2019-10-02,35327.114
15086,09:48:47.114000,SELL,10.12,100,35327114,2019-10-02,35327.114
15088,09:48:47.114000,SELL,10.12,500,35327114,2019-10-02,35327.114
15090,09:48:47.114000,SELL,10.12,400,35327114,2019-10-02,35327.114
15092,09:48:47.114000,SELL,10.12,400,35327114,2019-10-02,35327.114
15119,09:48:47.114000,SELL,10.12,100,35327114,2019-10-02,35327.114
15121,09:48:47.114000,SELL,10.12,100,35327114,2019-10-02,35327.114
15134,09:48:47.114000,SELL,10.12,15,35327114,2019-10-02,35327.114
15136,09:48:47.114000,SELL,10.12,153,35327114,2019-10-02,35327.114
15138,09:48:47.114000,SELL,10.12,332,35327114,2019-10-02,35327.114
15140,09:48:47.114000,SELL,10.12,15,35327114,2019-10-02,35327.114
15145,09:48:47.114000,SELL,10.12,65,35327114,2019-10-02,35327.114
15148,09:48:47.114000,SELL,10.12,174,35327114,2019-10-02,35327.114
15150,09:48:47.114000,SELL,10.12,46,35327114,2019-10-02,35327.114
15657,09:49:47.081000,SELL,10.11,200,35387081,2019-10-02,35387.081
15661,09:49:47.081000,SELL,10.11,100,35387081,2019-10-02,35387.081
15663,09:49:47.081000,SELL,10.11,100,35387081,2019-10-02,35387.081
15665,09:49:47.081000,SELL,10.11,100,35387081,2019-10-02,35387.081
15754,09:49:47.083000,SELL,10.1,392,35387083,2019-10-02,35387.083
15980,09:50:06.416000,SELL,10.1,100,35406416,2019-10-02,35406.416
16176,09:50:11.996000,BUY,10.1,195,35411996,2019-10-02,35411.996
16698,09:51:05.260000,BUY,10.1,323,35465260,2019-10-02,35465.26
16728,09:51:05.260000,BUY,10.1,54,35465260,2019-10-02,35465.26
17164,09:51:56.904000,SELL,10.1,200,35516904,2019-10-02,35516.904
17168,09:51:56.904000,SELL,10.1,100,35516904,2019-10-02,35516.904
17170,09:51:56.904000,SELL,10.1,300,35516904,2019-10-02,35516.904
17916,09:54:09.237000,BUY,10.1,500,35649237,2019-10-02,35649.237
17920,09:54:09.237000,BUY,10.1,100,35649237,2019-10-02,35649.237
17922,09:54:09.237000,BUY,10.1,100,35649237,2019-10-02,35649.237
17924,09:54:09.237000,BUY,10.1,100,35649237,2019-10-02,35649.237
17926,09:54:09.237000,BUY,10.1,100,35649237,2019-10-02,35649.237
17972,09:54:09.274000,BUY,10.1,100,35649274,2019-10-02,35649.274
18346,09:55:00.025000,SELL,10.1,200,35700025,2019-10-02,35700.025
18446,09:55:00.026000,BUY,10.1,1000,35700026,2019-10-02,35700.026
18451,09:55:00.026000,BUY,10.1,600,35700026,2019-10-02,35700.026
18453,09:55:00.026000,BUY,10.1,100,35700026,2019-10-02,35700.026
18455,09:55:00.026000,BUY,10.1,100,35700026,2019-10-02,35700.026
18457,09:55:00.026000,BUY,10.1,100,35700026,2019-10-02,35700.026
18459,09:55:00.026000,BUY,10.1,100,35700026,2019-10-02,35700.026
18461,09:55:00.026000,BUY,10.1,100,35700026,2019-10-02,35700.026
18463,09:55:00.026000,BUY,10.1,100,35700026,2019-10-02,35700.026
18465,09:55:00.026000,BUY,10.1,100,35700026,2019-10-02,35700.026
18467,09:55:00.026000,BUY,10.1,100,35700026,2019-10-02,35700.026
18469,09:55:00.026000,BUY,10.1,100,35700026,2019-10-02,35700.026
18471,09:55:00.026000,BUY,10.1,600,35700026,2019-10-02,35700.026
18474,09:55:00.026000,BUY,10.1,200,35700026,2019-10-02,35700.026
18476,09:55:00.026000,BUY,10.1,100,35700026,2019-10-02,35700.026
18478,09:55:00.026000,BUY,10.1,100,35700026,2019-10-02,35700.026
18480,09:55:00.026000,BUY,10.1,100,35700026,2019-10-02,35700.026
18482,09:55:00.026000,BUY,10.1,100,35700026,2019-10-02,35700.026
18484,09:55:00.026000,BUY,10.1,300,35700026,2019-10-02,35700.026
18508,09:55:00.026000,SELL,10.09,100,35700026,2019-10-02,35700.026
18510,09:55:00.026000,SELL,10.09,100,35700026,2019-10-02,35700.026
18512,09:55:00.026000,SELL,10.09,100,35700026,2019-10-02,35700.026
18514,09:55:00.026000,SELL,10.09,100,35700026,2019-10-02,35700.026
18528,09:55:00.026000,BUY,10.1,100,35700026,2019-10-02,35700.026
18539,09:55:00.026000,BUY,10.1,100,35700026,2019-10-02,35700.026
18649,09:55:00.863000,BUY,10.11,200,35700863,2019-10-02,35700.863
18653,09:55:00.863000,BUY,10.11,100,35700863,2019-10-02,35700.863
18655,09:55:00.863000,BUY,10.11,300,35700863,2019-10-02,35700.863
18657,09:55:00.863000,BUY,10.11,100,35700863,2019-10-02,35700.863
18879,09:55:12.569000,BUY,10.12,200,35712569,2019-10-02,35712.569
18883,09:55:12.569000,BUY,10.12,100,35712569,2019-10-02,35712.569
18885,09:55:12.569000,BUY,10.12,400,35712569,2019-10-02,35712.569
18887,09:55:12.569000,BUY,10.12,100,35712569,2019-10-02,35712.569
18889,09:55:12.569000,BUY,10.12,600,35712569,2019-10-02,35712.569
19009,09:55:12.595000,SELL,10.12,200,35712595,2019-10-02,35712.595
19016,09:55:12.595000,SELL,10.12,500,35712595,2019-10-02,35712.595
19018,09:55:12.595000,SELL,10.12,100,35712595,2019-10-02,35712.595
19020,09:55:12.595000,SELL,10.12,100,35712595,2019-10-02,35712.595
19022,09:55:12.595000,SELL,10.12,100,35712595,2019-10-02,35712.595
19024,09:55:12.595000,SELL,10.12,100,35712595,2019-10-02,35712.595
19026,09:55:12.595000,SELL,10.12,100,35712595,2019-10-02,35712.595
19028,09:55:12.595000,SELL,10.12,100,35712595,2019-10-02,35712.595
19030,09:55:12.595000,SELL,10.12,100,35712595,2019-10-02,35712.595
19032,09:55:12.595000,SELL,10.12,100,35712595,2019-10-02,35712.595
19034,09:55:12.595000,SELL,10.12,91,35712595,2019-10-02,35712.595
19042,09:55:12.595000,SELL,10.12,9,35712595,2019-10-02,35712.595
19044,09:55:12.595000,SELL,10.12,600,35712595,2019-10-02,35712.595
19046,09:55:12.595000,SELL,10.12,100,35712595,2019-10-02,35712.595
19048,09:55:12.595000,SELL,10.12,300,35712595,2019-10-02,35712.595
19050,09:55:12.595000,SELL,10.12,300,35712595,2019-10-02,35712.595
19314,09:55:26.069000,BUY,10.12,500,35726069,2019-10-02,35726.069
19318,09:55:26.069000,BUY,10.12,1000,35726069,2019-10-02,35726.069
19320,09:55:26.069000,BUY,10.12,100,35726069,2019-10-02,35726.069
19322,09:55:26.069000,BUY,10.12,500,35726069,2019-10-02,35726.069
19324,09:55:26.069000,BUY,10.12,300,35726069,2019-10-02,35726.069
19326,09:55:26.069000,BUY,10.12,300,35726069,2019-10-02,35726.069
19328,09:55:26.069000,BUY,10.12,100,35726069,2019-10-02,35726.069
19352,09:55:26.069000,SELL,10.11,100,35726069,2019-10-02,35726.069
19354,09:55:26.069000,SELL,10.11,100,35726069,2019-10-02,35726.069
19356,09:55:26.069000,SELL,10.11,100,35726069,2019-10-02,35726.069
19358,09:55:26.069000,SELL,10.11,300,35726069,2019-10-02,35726.069
19599,09:55:35.580000,SELL,10.12,200,35735580,2019-10-02,35735.58
19603,09:55:35.580000,SELL,10.12,100,35735580,2019-10-02,35735.58
19605,09:55:35.580000,SELL,10.12,100,35735580,2019-10-02,35735.58
19607,09:55:35.580000,SELL,10.12,100,35735580,2019-10-02,35735.58
19609,09:55:35.580000,SELL,10.12,100,35735580,2019-10-02,35735.58
19611,09:55:35.580000,SELL,10.12,100,35735580,2019-10-02,35735.58
19613,09:55:35.580000,SELL,10.12,100,35735580,2019-10-02,35735.58
19615,09:55:35.580000,SELL,10.12,100,35735580,2019-10-02,35735.58
19839,09:55:46.851000,SELL,10.11,200,35746851,2019-10-02,35746.851
19843,09:55:46.851000,SELL,10.11,100,35746851,2019-10-02,35746.851
19845,09:55:46.851000,SELL,10.11,100,35746851,2019-10-02,35746.851
19847,09:55:46.851000,SELL,10.11,100,35746851,2019-10-02,35746.851
19849,09:55:46.851000,SELL,10.11,100,35746851,2019-10-02,35746.851
19851,09:55:46.851000,SELL,10.11,100,35746851,2019-10-02,35746.851
19853,09:55:46.851000,SELL,10.11,47,35746851,2019-10-02,35746.851
20262,09:56:18.752000,SELL,10.1,200,35778752,2019-10-02,35778.752
20266,09:56:18.752000,SELL,10.1,100,35778752,2019-10-02,35778.752
20268,09:56:18.752000,SELL,10.1,100,35778752,2019-10-02,35778.752
20270,09:56:18.752000,SELL,10.1,100,35778752,2019-10-02,35778.752
20712,09:56:47.862000,BUY,10.1,200,35807862,2019-10-02,35807.862
20810,09:56:47.891000,SELL,10.1,600,35807891,2019-10-02,35807.891
21341,09:57:42.026000,BUY,10.1,200,35862026,2019-10-02,35862.026
21473,09:57:42.028000,SELL,10.1,200,35862028,2019-10-02,35862.028
21477,09:57:42.028000,SELL,10.1,100,35862028,2019-10-02,35862.028
21479,09:57:42.028000,SELL,10.1,100,35862028,2019-10-02,35862.028
21481,09:57:42.028000,SELL,10.1,100,35862028,2019-10-02,35862.028
21483,09:57:42.028000,SELL,10.1,600,35862028,2019-10-02,35862.028
21485,09:57:42.028000,SELL,10.1,100,35862028,2019-10-02,35862.028
21487,09:57:42.028000,SELL,10.1,100,35862028,2019-10-02,35862.028
21489,09:57:42.028000,SELL,10.1,100,35862028,2019-10-02,35862.028
21707,09:57:55.541000,BUY,10.1,200,35875541,2019-10-02,35875.541
21711,09:57:55.541000,BUY,10.1,30,35875541,2019-10-02,35875.541
21729,09:57:55.541000,BUY,10.1,100,35875541,2019-10-02,35875.541
21731,09:57:55.541000,BUY,10.1,100,35875541,2019-10-02,35875.541
21838,09:57:55.542000,SELL,10.1,900,35875542,2019-10-02,35875.542
21842,09:57:55.542000,SELL,10.1,100,35875542,2019-10-02,35875.542
21844,09:57:55.542000,SELL,10.1,100,35875542,2019-10-02,35875.542
21846,09:57:55.542000,SELL,10.1,100,35875542,2019-10-02,35875.542
22072,09:58:14.224000,SELL,10.09,1367,35894224,2019-10-02,35894.224
22412,09:58:55.901000,SELL,10.08,100,35935901,2019-10-02,35935.901
22414,09:58:55.901000,SELL,10.08,100,35935901,2019-10-02,35935.901
22603,09:59:03.014000,BUY,10.08,200,35943014,2019-10-02,35943.014
22607,09:59:03.014000,BUY,10.08,300,35943014,2019-10-02,35943.014
22609,09:59:03.014000,BUY,10.08,100,35943014,2019-10-02,35943.014
22611,09:59:03.014000,BUY,10.08,200,35943014,2019-10-02,35943.014
22795,09:59:11.843000,BUY,10.09,200,35951843,2019-10-02,35951.843
22799,09:59:11.843000,BUY,10.09,100,35951843,2019-10-02,35951.843
22801,09:59:11.843000,BUY,10.09,36,35951843,2019-10-02,35951.843
22839,09:59:11.843000,BUY,10.09,100,35951843,2019-10-02,35951.843
23004,09:59:20.423000,BUY,10.1,200,35960423,2019-10-02,35960.423
23008,09:59:20.423000,BUY,10.1,56,35960423,2019-10-02,35960.423
23010,09:59:20.423000,BUY,10.1,44,35960423,2019-10-02,35960.423
23012,09:59:20.423000,BUY,10.1,100,35960423,2019-10-02,35960.423
23014,09:59:20.423000,BUY,10.1,100,35960423,2019-10-02,35960.423
23142,09:59:20.425000,SELL,10.1,500,35960425,2019-10-02,35960.425
23146,09:59:20.425000,SELL,10.1,100,35960425,2019-10-02,35960.425
23148,09:59:20.425000,SELL,10.1,100,35960425,2019-10-02,35960.425
23150,09:59:20.425000,SELL,10.1,100,35960425,2019-10-02,35960.425
23152,09:59:20.425000,SELL,10.1,100,35960425,2019-10-02,35960.425
23154,09:59:20.425000,SELL,10.1,100,35960425,2019-10-02,35960.425
23156,09:59:20.425000,SELL,10.1,200,35960425,2019-10-02,35960.425
23158,09:59:20.425000,SELL,10.1,100,35960425,2019-10-02,35960.425
23190,09:59:20.426000,SELL,10.09,200,35960426,2019-10-02,35960.426
23194,09:59:20.426000,SELL,10.09,100,35960426,2019-10-02,35960.426
23498,09:59:59.205000,BUY,10.1,200,35999205,2019-10-02,35999.205
23502,09:59:59.205000,BUY,10.1,100,35999205,2019-10-02,35999.205
23504,09:59:59.205000,BUY,10.1,100,35999205,2019-10-02,35999.205
23506,09:59:59.205000,BUY,10.1,700,35999205,2019-10-02,35999.205
23604,09:59:59.206000,SELL,10.1,500,35999206,2019-10-02,35999.206
23608,09:59:59.206000,SELL,10.1,700,35999206,2019-10-02,35999.206
23610,09:59:59.206000,SELL,10.1,100,35999206,2019-10-02,35999.206
23612,09:59:59.206000,SELL,10.1,100,35999206,2019-10-02,35999.206
23614,09:59:59.206000,SELL,10.1,800,35999206,2019-10-02,35999.206
23616,09:59:59.206000,SELL,10.1,100,35999206,2019-10-02,35999.206
